Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
21004,,Sri Lanka,2020-01-25,0.0,0.0
21005,,Sri Lanka,2020-01-26,0.0,0.0
21006,,Sri Lanka,2020-01-27,1.0,0.0
21007,,Sri Lanka,2020-01-28,1.0,0.0
21008,,Sri Lanka,2020-01-29,1.0,0.0
21009,,Sri Lanka,2020-01-30,1.0,0.0
21010,,Sri Lanka,2020-01-31,1.0,0.0
21011,,Sri Lanka,2020-02-01,1.0,0.0
21012,,Sri Lanka,2020-02-02,1.0,0.0
21013,,Sri Lanka,2020-02-03,1.0,0.0
21014,,Sri Lanka,2020-02-04,1.0,0.0
21015,,Sri Lanka,2020-02-05,1.0,0.0
21016,,Sri Lanka,2020-02-06,1.0,0.0
21017,,Sri Lanka,2020-02-07,1.0,0.0
21018,,Sri Lanka,2020-02-08,1.0,0.0
21019,,Sri Lanka,2020-02-09,1.0,0.0
21020,,Sri Lanka,2020-02-10,1.0,0.0
21021,,Sri Lanka,2020-02-11,1.0,0.0
21022,,Sri Lanka,2020-02-12,1.0,0.0
21023,,Sri Lanka,2020-02-13,1.0,0.0
21024,,Sri Lanka,2020-02-14,1.0,0.0
21025,,Sri Lanka,2020-02-15,1.0,0.0
21026,,Sri Lanka,2020-02-16,1.0,0.0
21027,,Sri Lanka,2020-02-17,1.0,0.0
21028,,Sri Lanka,2020-02-18,1.0,0.0
21029,,Sri Lanka,2020-02-19,1.0,0.0
21030,,Sri Lanka,2020-02-20,1.0,0.0
21031,,Sri Lanka,2020-02-21,1.0,0.0
21032,,Sri Lanka,2020-02-22,1.0,0.0
21033,,Sri Lanka,2020-02-23,1.0,0.0
21034,,Sri Lanka,2020-02-24,1.0,0.0
21035,,Sri Lanka,2020-02-25,1.0,0.0
21036,,Sri Lanka,2020-02-26,1.0,0.0
21037,,Sri Lanka,2020-02-27,1.0,0.0
21038,,Sri Lanka,2020-02-28,1.0,0.0
21039,,Sri Lanka,2020-02-29,1.0,0.0
21040,,Sri Lanka,2020-03-01,1.0,0.0
21041,,Sri Lanka,2020-03-02,1.0,0.0
21042,,Sri Lanka,2020-03-03,1.0,0.0
21043,,Sri Lanka,2020-03-04,1.0,0.0
21044,,Sri Lanka,2020-03-05,1.0,0.0
21045,,Sri Lanka,2020-03-06,1.0,0.0
21046,,Sri Lanka,2020-03-07,1.0,0.0
21047,,Sri Lanka,2020-03-08,1.0,0.0
21048,,Sri Lanka,2020-03-09,1.0,0.0
21049,,Sri Lanka,2020-03-10,1.0,0.0
21050,,Sri Lanka,2020-03-11,2.0,0.0
21051,,Sri Lanka,2020-03-12,2.0,0.0
21052,,Sri Lanka,2020-03-13,6.0,0.0
21053,,Sri Lanka,2020-03-14,10.0,0.0
21054,,Sri Lanka,2020-03-15,18.0,0.0
21055,,Sri Lanka,2020-03-16,28.0,0.0
21056,,Sri Lanka,2020-03-17,44.0,0.0
21057,,Sri Lanka,2020-03-18,51.0,0.0
21058,,Sri Lanka,2020-03-19,60.0,0.0
21059,,Sri Lanka,2020-03-20,73.0,0.0
21060,,Sri Lanka,2020-03-21,77.0,0.0
21061,,Sri Lanka,2020-03-22,82.0,0.0
21062,,Sri Lanka,2020-03-23,97.0,0.0
21063,,Sri Lanka,2020-03-24,102.0,0.0
21064,,Sri Lanka,2020-03-25,102.0,0.0
21065,,Sri Lanka,2020-03-26,106.0,0.0
21066,,Sri Lanka,2020-03-27,106.0,0.0
21067,,Sri Lanka,2020-03-28,113.0,1.0
21068,,Sri Lanka,2020-03-29,117.0,1.0
21069,,Sri Lanka,2020-03-30,122.0,2.0
21070,,Sri Lanka,2020-03-31,143.0,2.0
21101,,Sudan,2020-01-22,0.0,0.0
21102,,Sudan,2020-01-23,0.0,0.0
21103,,Sudan,2020-01-24,0.0,0.0
21104,,Sudan,2020-01-25,0.0,0.0
21105,,Sudan,2020-01-26,0.0,0.0
21106,,Sudan,2020-01-27,0.0,0.0
21107,,Sudan,2020-01-28,0.0,0.0
21108,,Sudan,2020-01-29,0.0,0.0
21109,,Sudan,2020-01-30,0.0,0.0
21110,,Sudan,2020-01-31,0.0,0.0
21111,,Sudan,2020-02-01,0.0,0.0
21112,,Sudan,2020-02-02,0.0,0.0
21113,,Sudan,2020-02-03,0.0,0.0
21114,,Sudan,2020-02-04,0.0,0.0
21115,,Sudan,2020-02-05,0.0,0.0
21116,,Sudan,2020-02-06,0.0,0.0
21117,,Sudan,2020-02-07,0.0,0.0
21118,,Sudan,2020-02-08,0.0,0.0
21119,,Sudan,2020-02-09,0.0,0.0
21120,,Sudan,2020-02-10,0.0,0.0
21121,,Sudan,2020-02-11,0.0,0.0
21122,,Sudan,2020-02-12,0.0,0.0
21123,,Sudan,2020-02-13,0.0,0.0
21124,,Sudan,2020-02-14,0.0,0.0
21125,,Sudan,2020-02-15,0.0,0.0
21126,,Sudan,2020-02-16,0.0,0.0
21127,,Sudan,2020-02-17,0.0,0.0
21128,,Sudan,2020-02-18,0.0,0.0
21129,,Sudan,2020-02-19,0.0,0.0
21130,,Sudan,2020-02-20,0.0,0.0
21131,,Sudan,2020-02-21,0.0,0.0
21132,,Sudan,2020-02-22,0.0,0.0
21133,,Sudan,2020-02-23,0.0,0.0
21134,,Sudan,2020-02-24,0.0,0.0
21135,,Sudan,2020-02-25,0.0,0.0
21136,,Sudan,2020-02-26,0.0,0.0
21137,,Sudan,2020-02-27,0.0,0.0
21138,,Sudan,2020-02-28,0.0,0.0
21139,,Sudan,2020-02-29,0.0,0.0
21140,,Sudan,2020-03-01,0.0,0.0
21141,,Sudan,2020-03-02,0.0,0.0
21142,,Sudan,2020-03-03,0.0,0.0
21143,,Sudan,2020-03-04,0.0,0.0
21144,,Sudan,2020-03-05,0.0,0.0
21145,,Sudan,2020-03-06,0.0,0.0
21146,,Sudan,2020-03-07,0.0,0.0
21147,,Sudan,2020-03-08,0.0,0.0
21148,,Sudan,2020-03-09,0.0,0.0
21149,,Sudan,2020-03-10,0.0,0.0
21150,,Sudan,2020-03-11,0.0,0.0
21151,,Sudan,2020-03-12,0.0,0.0
21152,,Sudan,2020-03-13,1.0,1.0
21153,,Sudan,2020-03-14,1.0,1.0
21154,,Sudan,2020-03-15,1.0,1.0
21155,,Sudan,2020-03-16,1.0,1.0
21156,,Sudan,2020-03-17,1.0,1.0
21157,,Sudan,2020-03-18,2.0,1.0
21158,,Sudan,2020-03-19,2.0,1.0
21159,,Sudan,2020-03-20,2.0,1.0
21160,,Sudan,2020-03-21,2.0,1.0
21161,,Sudan,2020-03-22,2.0,1.0
21162,,Sudan,2020-03-23,2.0,1.0
21163,,Sudan,2020-03-24,3.0,1.0
21164,,Sudan,2020-03-25,3.0,1.0
21165,,Sudan,2020-03-26,3.0,1.0
21166,,Sudan,2020-03-27,3.0,1.0
21167,,Sudan,2020-03-28,5.0,1.0
21168,,Sudan,2020-03-29,6.0,1.0
21169,,Sudan,2020-03-30,6.0,2.0
21170,,Sudan,2020-03-31,7.0,2.0
21201,,Suriname,2020-01-22,0.0,0.0
21202,,Suriname,2020-01-23,0.0,0.0
21203,,Suriname,2020-01-24,0.0,0.0
21204,,Suriname,2020-01-25,0.0,0.0
21205,,Suriname,2020-01-26,0.0,0.0
21206,,Suriname,2020-01-27,0.0,0.0
21207,,Suriname,2020-01-28,0.0,0.0
21208,,Suriname,2020-01-29,0.0,0.0
21209,,Suriname,2020-01-30,0.0,0.0
21210,,Suriname,2020-01-31,0.0,0.0
21211,,Suriname,2020-02-01,0.0,0.0
21212,,Suriname,2020-02-02,0.0,0.0
21213,,Suriname,2020-02-03,0.0,0.0
21214,,Suriname,2020-02-04,0.0,0.0
21215,,Suriname,2020-02-05,0.0,0.0
21216,,Suriname,2020-02-06,0.0,0.0
21217,,Suriname,2020-02-07,0.0,0.0
21218,,Suriname,2020-02-08,0.0,0.0
21219,,Suriname,2020-02-09,0.0,0.0
21220,,Suriname,2020-02-10,0.0,0.0
21221,,Suriname,2020-02-11,0.0,0.0
21222,,Suriname,2020-02-12,0.0,0.0
21223,,Suriname,2020-02-13,0.0,0.0
21224,,Suriname,2020-02-14,0.0,0.0
21225,,Suriname,2020-02-15,0.0,0.0
21226,,Suriname,2020-02-16,0.0,0.0
21227,,Suriname,2020-02-17,0.0,0.0
21228,,Suriname,2020-02-18,0.0,0.0
21229,,Suriname,2020-02-19,0.0,0.0
21230,,Suriname,2020-02-20,0.0,0.0
21231,,Suriname,2020-02-21,0.0,0.0
21232,,Suriname,2020-02-22,0.0,0.0
21233,,Suriname,2020-02-23,0.0,0.0
21234,,Suriname,2020-02-24,0.0,0.0
21235,,Suriname,2020-02-25,0.0,0.0
21236,,Suriname,2020-02-26,0.0,0.0
21237,,Suriname,2020-02-27,0.0,0.0
21238,,Suriname,2020-02-28,0.0,0.0
21239,,Suriname,2020-02-29,0.0,0.0
21240,,Suriname,2020-03-01,0.0,0.0
21241,,Suriname,2020-03-02,0.0,0.0
21242,,Suriname,2020-03-03,0.0,0.0
21243,,Suriname,2020-03-04,0.0,0.0
21244,,Suriname,2020-03-05,0.0,0.0
21245,,Suriname,2020-03-06,0.0,0.0
21246,,Suriname,2020-03-07,0.0,0.0
21247,,Suriname,2020-03-08,0.0,0.0
21248,,Suriname,2020-03-09,0.0,0.0
21249,,Suriname,2020-03-10,0.0,0.0
21250,,Suriname,2020-03-11,0.0,0.0
21251,,Suriname,2020-03-12,0.0,0.0
21252,,Suriname,2020-03-13,0.0,0.0
21253,,Suriname,2020-03-14,1.0,0.0
21254,,Suriname,2020-03-15,1.0,0.0
21255,,Suriname,2020-03-16,1.0,0.0
21256,,Suriname,2020-03-17,1.0,0.0
21257,,Suriname,2020-03-18,1.0,0.0
21258,,Suriname,2020-03-19,1.0,0.0
21259,,Suriname,2020-03-20,4.0,0.0
21260,,Suriname,2020-03-21,4.0,0.0
21261,,Suriname,2020-03-22,5.0,0.0
21262,,Suriname,2020-03-23,5.0,0.0
21263,,Suriname,2020-03-24,7.0,0.0
21264,,Suriname,2020-03-25,8.0,0.0
21265,,Suriname,2020-03-26,8.0,0.0
21266,,Suriname,2020-03-27,8.0,0.0
21267,,Suriname,2020-03-28,8.0,0.0
21268,,Suriname,2020-03-29,8.0,0.0
21269,,Suriname,2020-03-30,8.0,0.0
21270,,Suriname,2020-03-31,9.0,0.0
21301,,Sweden,2020-01-22,0.0,0.0
21302,,Sweden,2020-01-23,0.0,0.0
21303,,Sweden,2020-01-24,0.0,0.0
21304,,Sweden,2020-01-25,0.0,0.0
21305,,Sweden,2020-01-26,0.0,0.0
21306,,Sweden,2020-01-27,0.0,0.0
21307,,Sweden,2020-01-28,0.0,0.0
21308,,Sweden,2020-01-29,0.0,0.0
21309,,Sweden,2020-01-30,0.0,0.0
21310,,Sweden,2020-01-31,1.0,0.0
21311,,Sweden,2020-02-01,1.0,0.0
21312,,Sweden,2020-02-02,1.0,0.0
21313,,Sweden,2020-02-03,1.0,0.0
21314,,Sweden,2020-02-04,1.0,0.0
21315,,Sweden,2020-02-05,1.0,0.0
21316,,Sweden,2020-02-06,1.0,0.0
21317,,Sweden,2020-02-07,1.0,0.0
21318,,Sweden,2020-02-08,1.0,0.0
21319,,Sweden,2020-02-09,1.0,0.0
21320,,Sweden,2020-02-10,1.0,0.0
21321,,Sweden,2020-02-11,1.0,0.0
21322,,Sweden,2020-02-12,1.0,0.0
21323,,Sweden,2020-02-13,1.0,0.0
21324,,Sweden,2020-02-14,1.0,0.0
21325,,Sweden,2020-02-15,1.0,0.0
21326,,Sweden,2020-02-16,1.0,0.0
21327,,Sweden,2020-02-17,1.0,0.0
21328,,Sweden,2020-02-18,1.0,0.0
21329,,Sweden,2020-02-19,1.0,0.0
21330,,Sweden,2020-02-20,1.0,0.0
21331,,Sweden,2020-02-21,1.0,0.0
21332,,Sweden,2020-02-22,1.0,0.0
21333,,Sweden,2020-02-23,1.0,0.0
21334,,Sweden,2020-02-24,1.0,0.0
21335,,Sweden,2020-02-25,1.0,0.0
21336,,Sweden,2020-02-26,2.0,0.0
21337,,Sweden,2020-02-27,7.0,0.0
21338,,Sweden,2020-02-28,7.0,0.0
21339,,Sweden,2020-02-29,12.0,0.0
21340,,Sweden,2020-03-01,14.0,0.0
21341,,Sweden,2020-03-02,15.0,0.0
21342,,Sweden,2020-03-03,21.0,0.0
21343,,Sweden,2020-03-04,35.0,0.0
21344,,Sweden,2020-03-05,94.0,0.0
21345,,Sweden,2020-03-06,101.0,0.0
21346,,Sweden,2020-03-07,161.0,0.0
21347,,Sweden,2020-03-08,203.0,0.0
21348,,Sweden,2020-03-09,248.0,0.0
21349,,Sweden,2020-03-10,355.0,0.0
21350,,Sweden,2020-03-11,500.0,1.0
21351,,Sweden,2020-03-12,599.0,1.0
21352,,Sweden,2020-03-13,814.0,1.0
21353,,Sweden,2020-03-14,961.0,2.0
21354,,Sweden,2020-03-15,1022.0,3.0
21355,,Sweden,2020-03-16,1103.0,6.0
21356,,Sweden,2020-03-17,1190.0,7.0
21357,,Sweden,2020-03-18,1279.0,10.0
21358,,Sweden,2020-03-19,1439.0,11.0
21359,,Sweden,2020-03-20,1639.0,16.0
21360,,Sweden,2020-03-21,1763.0,20.0
21361,,Sweden,2020-03-22,1934.0,21.0
21362,,Sweden,2020-03-23,2046.0,25.0
21363,,Sweden,2020-03-24,2286.0,36.0
21364,,Sweden,2020-03-25,2526.0,62.0
21365,,Sweden,2020-03-26,2840.0,77.0
21366,,Sweden,2020-03-27,3069.0,105.0
21367,,Sweden,2020-03-28,3447.0,105.0
21368,,Sweden,2020-03-29,3700.0,110.0
21369,,Sweden,2020-03-30,4028.0,146.0
21370,,Sweden,2020-03-31,4435.0,180.0
21401,,Switzerland,2020-01-22,0.0,0.0
21402,,Switzerland,2020-01-23,0.0,0.0
21403,,Switzerland,2020-01-24,0.0,0.0
21404,,Switzerland,2020-01-25,0.0,0.0
21405,,Switzerland,2020-01-26,0.0,0.0
21406,,Switzerland,2020-01-27,0.0,0.0
21407,,Switzerland,2020-01-28,0.0,0.0
21408,,Switzerland,2020-01-29,0.0,0.0
21409,,Switzerland,2020-01-30,0.0,0.0
21410,,Switzerland,2020-01-31,0.0,0.0
21411,,Switzerland,2020-02-01,0.0,0.0
21412,,Switzerland,2020-02-02,0.0,0.0
21413,,Switzerland,2020-02-03,0.0,0.0
21414,,Switzerland,2020-02-04,0.0,0.0
21415,,Switzerland,2020-02-05,0.0,0.0
21416,,Switzerland,2020-02-06,0.0,0.0
21417,,Switzerland,2020-02-07,0.0,0.0
21418,,Switzerland,2020-02-08,0.0,0.0
21419,,Switzerland,2020-02-09,0.0,0.0
21420,,Switzerland,2020-02-10,0.0,0.0
21421,,Switzerland,2020-02-11,0.0,0.0
21422,,Switzerland,2020-02-12,0.0,0.0
21423,,Switzerland,2020-02-13,0.0,0.0
21424,,Switzerland,2020-02-14,0.0,0.0
21425,,Switzerland,2020-02-15,0.0,0.0
21426,,Switzerland,2020-02-16,0.0,0.0
21427,,Switzerland,2020-02-17,0.0,0.0
21428,,Switzerland,2020-02-18,0.0,0.0
21429,,Switzerland,2020-02-19,0.0,0.0
21430,,Switzerland,2020-02-20,0.0,0.0
21431,,Switzerland,2020-02-21,0.0,0.0
21432,,Switzerland,2020-02-22,0.0,0.0
21433,,Switzerland,2020-02-23,0.0,0.0
21434,,Switzerland,2020-02-24,0.0,0.0
21435,,Switzerland,2020-02-25,1.0,0.0
21436,,Switzerland,2020-02-26,1.0,0.0
21437,,Switzerland,2020-02-27,8.0,0.0
21438,,Switzerland,2020-02-28,8.0,0.0
21439,,Switzerland,2020-02-29,18.0,0.0
21440,,Switzerland,2020-03-01,27.0,0.0
21441,,Switzerland,2020-03-02,42.0,0.0
21442,,Switzerland,2020-03-03,56.0,0.0
21443,,Switzerland,2020-03-04,90.0,0.0
21444,,Switzerland,2020-03-05,114.0,1.0
21445,,Switzerland,2020-03-06,214.0,1.0
21446,,Switzerland,2020-03-07,268.0,1.0
21447,,Switzerland,2020-03-08,337.0,2.0
21448,,Switzerland,2020-03-09,374.0,2.0
21449,,Switzerland,2020-03-10,491.0,3.0
21450,,Switzerland,2020-03-11,652.0,4.0
21451,,Switzerland,2020-03-12,652.0,4.0
21452,,Switzerland,2020-03-13,1139.0,11.0
21453,,Switzerland,2020-03-14,1359.0,13.0
21454,,Switzerland,2020-03-15,2200.0,14.0
21455,,Switzerland,2020-03-16,2200.0,14.0
21456,,Switzerland,2020-03-17,2700.0,27.0
21457,,Switzerland,2020-03-18,3028.0,28.0
21458,,Switzerland,2020-03-19,4075.0,41.0
21459,,Switzerland,2020-03-20,5294.0,54.0
21460,,Switzerland,2020-03-21,6575.0,75.0
21461,,Switzerland,2020-03-22,7474.0,98.0
21462,,Switzerland,2020-03-23,8795.0,120.0
21463,,Switzerland,2020-03-24,9877.0,122.0
21464,,Switzerland,2020-03-25,10897.0,153.0
21465,,Switzerland,2020-03-26,11811.0,191.0
21466,,Switzerland,2020-03-27,12928.0,231.0
21467,,Switzerland,2020-03-28,14076.0,264.0
21468,,Switzerland,2020-03-29,14829.0,300.0
21469,,Switzerland,2020-03-30,15922.0,359.0
21470,,Switzerland,2020-03-31,16605.0,433.0
21501,,Syria,2020-01-22,0.0,0.0
21502,,Syria,2020-01-23,0.0,0.0
21503,,Syria,2020-01-24,0.0,0.0
21504,,Syria,2020-01-25,0.0,0.0
21505,,Syria,2020-01-26,0.0,0.0
21506,,Syria,2020-01-27,0.0,0.0
21507,,Syria,2020-01-28,0.0,0.0
21508,,Syria,2020-01-29,0.0,0.0
21509,,Syria,2020-01-30,0.0,0.0
21510,,Syria,2020-01-31,0.0,0.0
21511,,Syria,2020-02-01,0.0,0.0
21512,,Syria,2020-02-02,0.0,0.0
21513,,Syria,2020-02-03,0.0,0.0
21514,,Syria,2020-02-04,0.0,0.0
21515,,Syria,2020-02-05,0.0,0.0
21516,,Syria,2020-02-06,0.0,0.0
21517,,Syria,2020-02-07,0.0,0.0
21518,,Syria,2020-02-08,0.0,0.0
21519,,Syria,2020-02-09,0.0,0.0
21520,,Syria,2020-02-10,0.0,0.0
21521,,Syria,2020-02-11,0.0,0.0
21522,,Syria,2020-02-12,0.0,0.0
21523,,Syria,2020-02-13,0.0,0.0
21524,,Syria,2020-02-14,0.0,0.0
21525,,Syria,2020-02-15,0.0,0.0
21526,,Syria,2020-02-16,0.0,0.0
21527,,Syria,2020-02-17,0.0,0.0
21528,,Syria,2020-02-18,0.0,0.0
21529,,Syria,2020-02-19,0.0,0.0
21530,,Syria,2020-02-20,0.0,0.0
21531,,Syria,2020-02-21,0.0,0.0
21532,,Syria,2020-02-22,0.0,0.0
21533,,Syria,2020-02-23,0.0,0.0
21534,,Syria,2020-02-24,0.0,0.0
21535,,Syria,2020-02-25,0.0,0.0
21536,,Syria,2020-02-26,0.0,0.0
21537,,Syria,2020-02-27,0.0,0.0
21538,,Syria,2020-02-28,0.0,0.0
21539,,Syria,2020-02-29,0.0,0.0
21540,,Syria,2020-03-01,0.0,0.0
21541,,Syria,2020-03-02,0.0,0.0
21542,,Syria,2020-03-03,0.0,0.0
21543,,Syria,2020-03-04,0.0,0.0
21544,,Syria,2020-03-05,0.0,0.0
21545,,Syria,2020-03-06,0.0,0.0
21546,,Syria,2020-03-07,0.0,0.0
21547,,Syria,2020-03-08,0.0,0.0
21548,,Syria,2020-03-09,0.0,0.0
21549,,Syria,2020-03-10,0.0,0.0
21550,,Syria,2020-03-11,0.0,0.0
21551,,Syria,2020-03-12,0.0,0.0
21552,,Syria,2020-03-13,0.0,0.0
21553,,Syria,2020-03-14,0.0,0.0
21554,,Syria,2020-03-15,0.0,0.0
21555,,Syria,2020-03-16,0.0,0.0
21556,,Syria,2020-03-17,0.0,0.0
21557,,Syria,2020-03-18,0.0,0.0
21558,,Syria,2020-03-19,0.0,0.0
21559,,Syria,2020-03-20,0.0,0.0
21560,,Syria,2020-03-21,0.0,0.0
21561,,Syria,2020-03-22,1.0,0.0
21562,,Syria,2020-03-23,1.0,0.0
21563,,Syria,2020-03-24,1.0,0.0
21564,,Syria,2020-03-25,5.0,0.0
21565,,Syria,2020-03-26,5.0,0.0
21566,,Syria,2020-03-27,5.0,0.0
21567,,Syria,2020-03-28,5.0,0.0
21568,,Syria,2020-03-29,9.0,1.0
21569,,Syria,2020-03-30,10.0,2.0
21570,,Syria,2020-03-31,10.0,2.0
21601,,Taiwan*,2020-01-22,1.0,0.0
21602,,Taiwan*,2020-01-23,1.0,0.0
21603,,Taiwan*,2020-01-24,3.0,0.0
21604,,Taiwan*,2020-01-25,3.0,0.0
21605,,Taiwan*,2020-01-26,4.0,0.0
21606,,Taiwan*,2020-01-27,5.0,0.0
21607,,Taiwan*,2020-01-28,8.0,0.0
21608,,Taiwan*,2020-01-29,8.0,0.0
21609,,Taiwan*,2020-01-30,9.0,0.0
21610,,Taiwan*,2020-01-31,10.0,0.0
21611,,Taiwan*,2020-02-01,10.0,0.0
21612,,Taiwan*,2020-02-02,10.0,0.0
21613,,Taiwan*,2020-02-03,10.0,0.0
21614,,Taiwan*,2020-02-04,11.0,0.0
21615,,Taiwan*,2020-02-05,11.0,0.0
21616,,Taiwan*,2020-02-06,16.0,0.0
21617,,Taiwan*,2020-02-07,16.0,0.0
21618,,Taiwan*,2020-02-08,17.0,0.0
21619,,Taiwan*,2020-02-09,18.0,0.0
21620,,Taiwan*,2020-02-10,18.0,0.0
21621,,Taiwan*,2020-02-11,18.0,0.0
21622,,Taiwan*,2020-02-12,18.0,0.0
21623,,Taiwan*,2020-02-13,18.0,0.0
21624,,Taiwan*,2020-02-14,18.0,0.0
21625,,Taiwan*,2020-02-15,18.0,0.0
21626,,Taiwan*,2020-02-16,20.0,1.0
21627,,Taiwan*,2020-02-17,22.0,1.0
21628,,Taiwan*,2020-02-18,22.0,1.0
21629,,Taiwan*,2020-02-19,23.0,1.0
21630,,Taiwan*,2020-02-20,24.0,1.0
21631,,Taiwan*,2020-02-21,26.0,1.0
21632,,Taiwan*,2020-02-22,26.0,1.0
21633,,Taiwan*,2020-02-23,28.0,1.0
21634,,Taiwan*,2020-02-24,30.0,1.0
21635,,Taiwan*,2020-02-25,31.0,1.0
21636,,Taiwan*,2020-02-26,32.0,1.0
21637,,Taiwan*,2020-02-27,32.0,1.0
21638,,Taiwan*,2020-02-28,34.0,1.0
21639,,Taiwan*,2020-02-29,39.0,1.0
21640,,Taiwan*,2020-03-01,40.0,1.0
21641,,Taiwan*,2020-03-02,41.0,1.0
21642,,Taiwan*,2020-03-03,42.0,1.0
21643,,Taiwan*,2020-03-04,42.0,1.0
21644,,Taiwan*,2020-03-05,44.0,1.0
21645,,Taiwan*,2020-03-06,45.0,1.0
21646,,Taiwan*,2020-03-07,45.0,1.0
21647,,Taiwan*,2020-03-08,45.0,1.0
21648,,Taiwan*,2020-03-09,45.0,1.0
21649,,Taiwan*,2020-03-10,47.0,1.0
21650,,Taiwan*,2020-03-11,48.0,1.0
21651,,Taiwan*,2020-03-12,49.0,1.0
21652,,Taiwan*,2020-03-13,50.0,1.0
21653,,Taiwan*,2020-03-14,53.0,1.0
21654,,Taiwan*,2020-03-15,59.0,1.0
21655,,Taiwan*,2020-03-16,67.0,1.0
21656,,Taiwan*,2020-03-17,77.0,1.0
21657,,Taiwan*,2020-03-18,100.0,1.0
21658,,Taiwan*,2020-03-19,108.0,1.0
21659,,Taiwan*,2020-03-20,135.0,2.0
21660,,Taiwan*,2020-03-21,153.0,2.0
21661,,Taiwan*,2020-03-22,169.0,2.0
21662,,Taiwan*,2020-03-23,195.0,2.0
21663,,Taiwan*,2020-03-24,215.0,2.0
21664,,Taiwan*,2020-03-25,235.0,2.0
21665,,Taiwan*,2020-03-26,252.0,2.0
21666,,Taiwan*,2020-03-27,267.0,2.0
21667,,Taiwan*,2020-03-28,283.0,2.0
21668,,Taiwan*,2020-03-29,298.0,2.0
21669,,Taiwan*,2020-03-30,306.0,5.0
21670,,Taiwan*,2020-03-31,322.0,5.0
21701,,Tanzania,2020-01-22,0.0,0.0
21702,,Tanzania,2020-01-23,0.0,0.0
21703,,Tanzania,2020-01-24,0.0,0.0
21704,,Tanzania,2020-01-25,0.0,0.0
21705,,Tanzania,2020-01-26,0.0,0.0
21706,,Tanzania,2020-01-27,0.0,0.0
21707,,Tanzania,2020-01-28,0.0,0.0
21708,,Tanzania,2020-01-29,0.0,0.0
21709,,Tanzania,2020-01-30,0.0,0.0
21710,,Tanzania,2020-01-31,0.0,0.0
21711,,Tanzania,2020-02-01,0.0,0.0
21712,,Tanzania,2020-02-02,0.0,0.0
21713,,Tanzania,2020-02-03,0.0,0.0
21714,,Tanzania,2020-02-04,0.0,0.0
21715,,Tanzania,2020-02-05,0.0,0.0
21716,,Tanzania,2020-02-06,0.0,0.0
21717,,Tanzania,2020-02-07,0.0,0.0
21718,,Tanzania,2020-02-08,0.0,0.0
21719,,Tanzania,2020-02-09,0.0,0.0
21720,,Tanzania,2020-02-10,0.0,0.0
21721,,Tanzania,2020-02-11,0.0,0.0
21722,,Tanzania,2020-02-12,0.0,0.0
21723,,Tanzania,2020-02-13,0.0,0.0
21724,,Tanzania,2020-02-14,0.0,0.0
21725,,Tanzania,2020-02-15,0.0,0.0
21726,,Tanzania,2020-02-16,0.0,0.0
21727,,Tanzania,2020-02-17,0.0,0.0
21728,,Tanzania,2020-02-18,0.0,0.0
21729,,Tanzania,2020-02-19,0.0,0.0
21730,,Tanzania,2020-02-20,0.0,0.0
21731,,Tanzania,2020-02-21,0.0,0.0
21732,,Tanzania,2020-02-22,0.0,0.0
21733,,Tanzania,2020-02-23,0.0,0.0
21734,,Tanzania,2020-02-24,0.0,0.0
21735,,Tanzania,2020-02-25,0.0,0.0
21736,,Tanzania,2020-02-26,0.0,0.0
21737,,Tanzania,2020-02-27,0.0,0.0
21738,,Tanzania,2020-02-28,0.0,0.0
21739,,Tanzania,2020-02-29,0.0,0.0
21740,,Tanzania,2020-03-01,0.0,0.0
21741,,Tanzania,2020-03-02,0.0,0.0
21742,,Tanzania,2020-03-03,0.0,0.0
21743,,Tanzania,2020-03-04,0.0,0.0
21744,,Tanzania,2020-03-05,0.0,0.0
21745,,Tanzania,2020-03-06,0.0,0.0
21746,,Tanzania,2020-03-07,0.0,0.0
21747,,Tanzania,2020-03-08,0.0,0.0
21748,,Tanzania,2020-03-09,0.0,0.0
21749,,Tanzania,2020-03-10,0.0,0.0
21750,,Tanzania,2020-03-11,0.0,0.0
21751,,Tanzania,2020-03-12,0.0,0.0
21752,,Tanzania,2020-03-13,0.0,0.0
21753,,Tanzania,2020-03-14,0.0,0.0
21754,,Tanzania,2020-03-15,0.0,0.0
21755,,Tanzania,2020-03-16,1.0,0.0
21756,,Tanzania,2020-03-17,1.0,0.0
21757,,Tanzania,2020-03-18,3.0,0.0
21758,,Tanzania,2020-03-19,6.0,0.0
21759,,Tanzania,2020-03-20,6.0,0.0
21760,,Tanzania,2020-03-21,6.0,0.0
21761,,Tanzania,2020-03-22,12.0,0.0
21762,,Tanzania,2020-03-23,12.0,0.0
21763,,Tanzania,2020-03-24,12.0,0.0
21764,,Tanzania,2020-03-25,12.0,0.0
21765,,Tanzania,2020-03-26,13.0,0.0
21766,,Tanzania,2020-03-27,13.0,0.0
21767,,Tanzania,2020-03-28,14.0,0.0
21768,,Tanzania,2020-03-29,14.0,0.0
21769,,Tanzania,2020-03-30,19.0,0.0
21770,,Tanzania,2020-03-31,19.0,1.0
21801,,Thailand,2020-01-22,2.0,0.0
21802,,Thailand,2020-01-23,3.0,0.0
21803,,Thailand,2020-01-24,5.0,0.0
21804,,Thailand,2020-01-25,7.0,0.0
21805,,Thailand,2020-01-26,8.0,0.0
21806,,Thailand,2020-01-27,8.0,0.0
